investor_id,user_id,email,full_name,entity_id,country,created_at,relationship_manager_id
6280aa1c-14c7-4c85-a410-79907c124701,eedbcb31-0320-44a5-8a35-72eda64a1b88,yvonne.patel@davis-invest.co.uk,Yvonne Patel,ef58139e-9732-4942-b8b3-b970935e1e3a,Somalia,2021-10-13 00:00:00,31e99036-3f49-48e2-b148-a914c5ff94c1
bb197888-09e9-4dc7-92b6-d9d4996c731e,b2d9184f-221d-4f6b-bd81-7223d178dd43,hugh.bradley@davis-invest.co.uk,Hugh Bradley,ef58139e-9732-4942-b8b3-b970935e1e3a,Paraguay,2021-01-17 00:00:00,31e99036-3f49-48e2-b148-a914c5ff94c1
f8c61371-e894-4553-bac2-85bd0153a039,452051cf-3bd0-44a6-9732-9e80f3b8fc05,rita.norton@davis-invest.co.uk,Rita Norton,ef58139e-9732-4942-b8b3-b970935e1e3a,Saint Vincent and the Grenadines,2020-12-03 00:00:00,31e99036-3f49-48e2-b148-a914c5ff94c1
8af93f2f-093a-48c6-b92e-46dea6b42cd4,e24d670d-0cba-4098-baaf-41096d471117,lydia.walker@gibson-invest.co.uk,Lydia Walker,645d385f-2f81-4076-a0ed-cab9e0ebb755,Bermuda,2020-07-31 00:00:00,72013f3f-41e7-4266-83f0-a33c474f231b
4749e47c-cbe9-4308-b569-77e19c8ec4c2,b0e8d78d-96e8-489e-9be1-0d6bc5e286fe,leah.davies@riley-invest.co.uk,Leah Davies,f28bb13d-083f-464c-8bf5-f5d20dac37e4,Malawi,2024-10-24 00:00:00,72013f3f-41e7-4266-83f0-a33c474f231b
5e530d8a-45e8-43a2-b68f-77c27dae29d6,266340a8-c307-48f1-a089-e4c99313a961,linda.brown@henderson-invest.co.uk,Linda Brown,48ca924b-d703-416d-b424-9e8cd1c0b750,Georgia,2022-05-24 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
71b5ef56-a929-4b31-b868-df26ffb9be09,086a75c9-af12-48d0-b663-034dce181f77,jeremy.watson@henderson-invest.co.uk,Jeremy Watson,48ca924b-d703-416d-b424-9e8cd1c0b750,Guam,2022-07-15 00:00:00,72013f3f-41e7-4266-83f0-a33c474f231b
768b6ac0-f069-447a-aa64-37f5daba1cdc,1cfbfd18-0474-4674-ad8a-a3ebd7221279,danielle.lucas@brown-invest.co.uk,Danielle Lucas,4f855444-2f6c-4194-858a-c27fc1c91e01,Burundi,2023-11-08 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
ec71a667-ab0e-4437-a30c-b0dcde47c9a4,ebf04a11-3fda-402b-b142-a88db0f8c5f0,dean.hamilton@brown-invest.co.uk,Dean Hamilton,4f855444-2f6c-4194-858a-c27fc1c91e01,Tanzania,2021-06-25 00:00:00,5102ad2a-5234-4cd8-b8ad-58634b7182fc
60338f36-d9b5-40c1-810c-f1c46ecc497d,27394e1a-a5d8-453d-a5f3-08b437dd21f2,oliver.buckley@green-invest.co.uk,Oliver Buckley,cdffa476-b4a8-4633-8636-0ad92d799d4b,Mauritius,2021-02-23 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
42f528fa-af43-4f39-ae2d-6961c6a4b05a,efdcb001-0161-45bb-97d6-c78063a3fdea,kerry.thomas@mitchell-invest.co.uk,Kerry Thomas,5a8a83d7-ac44-4928-bfdd-6829d577aa25,Guadeloupe,2021-07-15 00:00:00,31e99036-3f49-48e2-b148-a914c5ff94c1
b8982a01-e034-424f-a147-0dd224108d57,bea2c70e-61a9-4209-8111-ca840a43154a,marian.clarke@smith-invest.co.uk,Marian Clarke,d670fddd-8c6f-4e9c-8349-a8ce5e701889,Honduras,2021-08-08 00:00:00,72013f3f-41e7-4266-83f0-a33c474f231b
e2191ca4-6c39-43da-aae3-63788008a970,05fd5bca-a357-4dd4-85c2-6f85104beb9c,carl.marsden@stevenson-invest.co.uk,Carl Marsden,6281b572-6c05-4d1a-a6b3-e4250519b789,Switzerland,2024-12-07 00:00:00,72013f3f-41e7-4266-83f0-a33c474f231b
89404bc3-0c8a-4586-8af6-5087ba0cd0da,c0a80b06-7f27-4f23-929f-40c8064971e7,hazel.vaughan@jones-invest.co.uk,Hazel Vaughan,2eb92887-8d9f-4a7c-b963-cfe0b1e7f702,Sudan,2024-08-13 00:00:00,72013f3f-41e7-4266-83f0-a33c474f231b
5deb6a42-5fb1-469b-a7b2-b44b2ef96ad8,133ffd4f-9812-47cb-97f3-baf96385d2b2,roger.atkinson@taylor-invest.co.uk,Roger Atkinson,2c8d772d-4d12-418d-b265-150625b6bb8f,Aruba,2020-12-21 00:00:00,72013f3f-41e7-4266-83f0-a33c474f231b
3c272d1b-e03a-4bb8-b026-78b704843fc0,b3dcf3dd-fa38-4f6c-8f3e-014198402a66,victoria.hargreaves@taylor-invest.co.uk,Victoria Hargreaves,2c8d772d-4d12-418d-b265-150625b6bb8f,Saint Helena,2021-05-19 00:00:00,72013f3f-41e7-4266-83f0-a33c474f231b
afed425b-22a3-4ba1-9ae0-2ee97202240a,1581d5e9-d6e3-45a1-9fe3-fe49611bcdaf,frank.morgan@poole-invest.co.uk,Frank Morgan,e4b7c146-abec-4133-82b6-593bf1cee93e,New Zealand,2023-07-12 00:00:00,5102ad2a-5234-4cd8-b8ad-58634b7182fc
2a7fb06a-8b4f-45e8-966a-9695714dbbab,90476e51-17e7-483d-a619-dc25b06963b5,glen.mitchell@poole-invest.co.uk,Glen Mitchell,e4b7c146-abec-4133-82b6-593bf1cee93e,Slovenia,2023-02-08 00:00:00,72013f3f-41e7-4266-83f0-a33c474f231b
bd9a9285-7dba-453a-9791-7e22326a4714,ce83a0d5-52a4-4090-82d2-204c166e2825,lucy.barnes@obrien-invest.co.uk,Lucy Barnes,4e790b82-c130-44fe-956b-23d34ee45eeb,Dominican Republic,2020-04-19 00:00:00,31e99036-3f49-48e2-b148-a914c5ff94c1
162328e2-b534-445f-9949-626750900eb8,aee9628b-05ea-4fbc-894b-960e13bf54e0,dylan.morgan@obrien-invest.co.uk,Dylan Morgan,4e790b82-c130-44fe-956b-23d34ee45eeb,Slovenia,2022-04-21 00:00:00,31e99036-3f49-48e2-b148-a914c5ff94c1
c313d5ec-36e1-4344-9089-e8b0523435f2,66ba8ce4-0c82-4016-a5c8-db66bfa7a154,pauline.cooke@metcalfe-invest.co.uk,Pauline Cooke,a8ef66c5-5691-4c59-a477-af5978bc9d4c,Congo,2023-04-25 00:00:00,5102ad2a-5234-4cd8-b8ad-58634b7182fc
43e8d533-ac97-42b1-87a0-caaba9a1ae33,a7697e47-ef9a-470a-9fc1-2c2be3485014,laura.davies@metcalfe-invest.co.uk,Laura Davies,a8ef66c5-5691-4c59-a477-af5978bc9d4c,Montserrat,2025-07-20 00:00:00,72013f3f-41e7-4266-83f0-a33c474f231b
7012c403-8693-42f2-a5eb-df64c0f3ee76,371abe67-a678-42d6-b9f4-f0c7ccf55b80,chloe.hall@black-invest.co.uk,Chloe Hall,643149b6-3dcd-4df1-b151-80e78e884ec6,Finland,2025-12-03 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
d82016c2-722b-4c38-bd15-2f6cfc16a024,fc9f7eb1-5d11-4dca-b09c-ad8f34ce5e9a,margaret.kerr@bennett-invest.co.uk,Margaret Kerr,7f79b6b5-d117-4319-a691-422869ce8abc,Italy,2024-01-19 00:00:00,
c2f0b346-3151-4fd3-8565-ea0a300cbc05,c63d6774-ff88-4278-9501-8e761fb76004,shaun.warren@bennett-invest.co.uk,Shaun Warren,7f79b6b5-d117-4319-a691-422869ce8abc,Spain,2024-05-03 00:00:00,72013f3f-41e7-4266-83f0-a33c474f231b
b0b89967-5b17-4c93-9c1a-d804fc0f6f17,11d81429-96f0-463a-b075-c7ed15e01f00,rachael.khan@bennett-invest.co.uk,Rachael Khan,7f79b6b5-d117-4319-a691-422869ce8abc,El Salvador,2024-02-05 00:00:00,5102ad2a-5234-4cd8-b8ad-58634b7182fc
edbe5b54-4070-4c6c-a087-ddf992fe1561,824ca8cd-074f-481a-9945-2ecb708c0a73,lee.hart@thornton-invest.co.uk,Lee Hart,41f12719-0e29-404e-906c-64a525902232,Tunisia,2020-10-25 00:00:00,5102ad2a-5234-4cd8-b8ad-58634b7182fc
bd194ee2-7eb8-4dcc-a306-a67f00137c69,1ffead26-dbf7-4422-a6a4-88463c7b4544,christine.naylor@thornton-invest.co.uk,Christine Naylor,41f12719-0e29-404e-906c-64a525902232,Bosnia and Herzegovina,2020-10-03 00:00:00,
952f6c13-2000-4156-9d51-9eb1f6bada22,bed3b815-4f76-4c3b-8072-1a3a3ab05585,georgia.barton@hussain-invest.co.uk,Georgia Barton,4152d97b-58e0-4f0a-80df-c75fbcf88463,Finland,2024-06-18 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
0a25ee78-d4fc-42b1-b9a3-822a697d8059,04820595-5468-4171-8914-73c6582fc527,jake.miller@booth-invest.co.uk,Jake Miller,c70c5d76-dc5b-4a5f-909c-ae37ab0fb887,Faroe Islands,2024-09-30 00:00:00,5102ad2a-5234-4cd8-b8ad-58634b7182fc
df7b3ccf-fa1a-444a-967f-b9b1ae0aff27,12912389-9b5a-42ea-b2ec-926de83bd790,barbara.howe@booth-invest.co.uk,Barbara Howe,c70c5d76-dc5b-4a5f-909c-ae37ab0fb887,Cameroon,2026-01-06 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
0d72d2a4-918f-491a-9910-c069627e21db,36456230-0727-4e48-83a2-a3396d14c628,amanda.green@elliott-invest.co.uk,Amanda Green,63b20d8b-3099-4f7f-b865-5772f71d689a,United States Minor Outlying Islands,2023-06-23 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
c3391612-7927-4079-ab0e-0e5260e2aa7a,e44f6ebd-1929-476a-b21b-83036d7c2903,ross.warren@elliott-invest.co.uk,Ross Warren,63b20d8b-3099-4f7f-b865-5772f71d689a,Turks and Caicos Islands,2022-04-12 00:00:00,
a7c6d8c7-a4a9-437a-9a0f-03007d8d25bb,2c825b3b-ac24-4a90-9965-5d9659a228ec,damien.begum@gill-invest.co.uk,Damien Begum,b7c06bc0-72bb-4eef-bae2-a2e006859c1b,Israel,2024-05-19 00:00:00,31e99036-3f49-48e2-b148-a914c5ff94c1
037f3a16-7f22-4502-90f3-275a338c814e,7393f5e1-7327-498e-82a8-1aa4a9228143,alexander.frost@gill-invest.co.uk,Alexander Frost,b7c06bc0-72bb-4eef-bae2-a2e006859c1b,Holy See (Vatican City State),2023-06-24 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
c8498044-5f71-4ce6-8166-0a7a755b628b,c863877f-aad5-42db-baa6-6ef13ef8685e,damian.cooper@gill-invest.co.uk,Damian Cooper,b7c06bc0-72bb-4eef-bae2-a2e006859c1b,Belgium,2020-08-25 00:00:00,72013f3f-41e7-4266-83f0-a33c474f231b
8d047325-cda2-4049-9475-4a4b04d20aa0,c39e71a3-3fb7-4643-a485-ac4b8e0bf805,karen.wilson@adams-invest.co.uk,Karen Wilson,e410cc1a-fe35-49fc-8845-fda717b2eded,Ghana,2025-01-31 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
32186062-ef2b-48ec-bb06-12b5a06ec754,e51a69bb-0821-4e4e-9519-d9d5995dd4fb,nigel.bryant@jones-invest.co.uk,Nigel Bryant,b0c2370c-6176-4eba-b854-f90704d3297f,Pakistan,2021-12-20 00:00:00,
c6a3be2a-4f1d-4590-be36-5581436b8584,b6338bd9-5c2c-4197-9b77-950e0bfb92e6,albert.james@jones-invest.co.uk,Albert James,b0c2370c-6176-4eba-b854-f90704d3297f,Burundi,2021-07-16 00:00:00,
b8b1930b-2cee-4db6-ae12-d371c76042be,7cb3be1d-c9fc-4548-b526-f6e7f2f1609a,ian.hussain@barrett-invest.co.uk,Ian Hussain,7e19c7f1-1790-48a7-aaab-2fd9918d6d8e,Switzerland,2025-11-12 00:00:00,31e99036-3f49-48e2-b148-a914c5ff94c1
c70e7d58-43e9-450d-a90d-0474991e9767,b9c9477b-06df-4554-8790-1b7c6ac7c258,megan.booth@barrett-invest.co.uk,Megan Booth,7e19c7f1-1790-48a7-aaab-2fd9918d6d8e,Burundi,2021-11-14 00:00:00,31e99036-3f49-48e2-b148-a914c5ff94c1
394ee937-ba7e-4039-88c5-68fda60ae3fc,fa6bf8ee-31f7-4e45-94bb-7ecf1b3b162f,diana.jones@lloyd-invest.co.uk,Diana Jones,2ae2c4a0-6c2f-4974-af0d-4f5b85142f1c,Nicaragua,2021-04-28 00:00:00,31e99036-3f49-48e2-b148-a914c5ff94c1
7ceb9d71-0fe0-4c2e-8ffa-201e6b7e480c,33e7b1a4-6dba-4ab6-9cec-f79303f768fc,christopher.howe@howard-invest.co.uk,Christopher Howe,198f0cf0-734d-4941-bd9d-5dd5e9216e08,Andorra,2024-10-24 00:00:00,
d5710f4d-327d-4d55-a010-998423e0353f,089498d0-c18c-4ec6-b7c7-428b82296df2,douglas.stevens@howard-invest.co.uk,Douglas Stevens,198f0cf0-734d-4941-bd9d-5dd5e9216e08,Canada,2022-12-13 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
9ff66152-3d1d-4785-a4ef-b156531179df,a9952016-ae21-4ded-805a-3205d9647d11,lorraine.singh@newman-invest.co.uk,Lorraine Singh,95047bd0-8fea-4e08-85a9-de34ddb37e07,New Caledonia,2025-07-25 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
6902b993-5c57-4581-ade6-d7e944707a68,3b41374d-5303-4659-b865-1dadc336ca8c,debra.davison@newman-invest.co.uk,Debra Davison,95047bd0-8fea-4e08-85a9-de34ddb37e07,Singapore,2020-08-15 00:00:00,31e99036-3f49-48e2-b148-a914c5ff94c1
1ddb6cbf-0bca-4a92-968e-383f70344c0b,2f0ef1c3-413e-45e5-a103-bfb18e457493,gerard.smith@long-invest.co.uk,Gerard Smith,e64e0b00-a25f-40f7-869d-166c95d62520,British Virgin Islands,2021-10-06 00:00:00,31e99036-3f49-48e2-b148-a914c5ff94c1
46b8a186-3999-4a59-ba90-a6d1ed43c7bb,d4d7725f-d96c-43d0-9eeb-b688ac290fd1,anthony.smith@sinclair-invest.co.uk,Anthony Smith,d7f6bf5f-01da-49d5-a0a0-97209f4c158e,Northern Mariana Islands,2021-04-17 00:00:00,
4ad6d379-ee4f-477d-8aed-512490c0558f,888d6a85-2a7e-4ae3-823c-c2518054960f,brenda.murphy@parker-invest.co.uk,Brenda Murphy,0d3922e7-3f43-458d-9e60-fd00d109947a,Bouvet Island (Bouvetoya),2020-02-20 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
9ef4db38-4fa6-41ae-a6a9-ef0a79cde46d,0e63532f-d789-4572-b4ac-ae8e766aff11,dawn.anderson@jones-invest.co.uk,Dawn Anderson,13bc4b78-87a2-40b7-a3da-f16f57c4ebf4,Andorra,2021-09-06 00:00:00,5102ad2a-5234-4cd8-b8ad-58634b7182fc
0c888104-c05f-4683-84fc-633911308574,fc22ea18-2f3f-4e7b-b031-94f66e3a8814,julia.lewis@bell-invest.co.uk,Julia Lewis,a15416ce-0f02-412f-88a2-822dceff08c1,Dominican Republic,2026-03-14 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
12bd4b1f-12e4-43e9-9bee-720727cce01a,09c64328-dee0-44ee-a670-f282a595dc1d,gareth.harris@hill-invest.co.uk,Gareth Harris,d505b096-04a8-4b1a-a1d5-e0e8c2682983,Afghanistan,2022-07-08 00:00:00,5102ad2a-5234-4cd8-b8ad-58634b7182fc
9b30bb0c-7e4c-4d00-a9eb-d73d469f0a9f,27f5a8ad-4e77-4808-9191-c52953e55475,jayne.parsons@hill-invest.co.uk,Jayne Parsons,d505b096-04a8-4b1a-a1d5-e0e8c2682983,Montserrat,2023-08-03 00:00:00,5102ad2a-5234-4cd8-b8ad-58634b7182fc
6f45932a-00a8-49eb-ac28-9eb51e732bd7,a2f73afa-dbe2-448b-8dff-2bdc69838071,helen.kay@george-invest.co.uk,Helen Kay,9c3d6b69-126e-441f-b702-0540e12d3417,Paraguay,2024-03-07 00:00:00,
b9c21bd1-483d-4d7a-9a2b-259547c723c6,25bcea2a-2c1b-4a87-ba92-9714cdc22b39,graham.norris@buckley-invest.co.uk,Graham Norris,3bb29874-230a-4508-b145-8668c6c8a399,Guyana,2022-01-04 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
d4a40222-c7b9-4768-9737-542047583e4f,fc67629f-9f82-48c0-9d3d-0c4acddab415,joseph.watson@barton-invest.co.uk,Joseph Watson,6a720142-dc4c-427e-8238-5e5e1d7b3749,Mayotte,2024-06-30 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
0b94e8c6-8ffe-41a6-a642-21acb95c3ac5,6b38650e-d4ad-48a1-86f5-53995da4750c,kathleen.fitzgerald@rees-invest.co.uk,Kathleen Fitzgerald,1ad7deda-33f0-411c-897c-869a7fc6e4e1,Madagascar,2023-06-26 00:00:00,31e99036-3f49-48e2-b148-a914c5ff94c1
6fe1e368-a637-428b-9719-dad7d211987e,495d1dee-2396-4767-878d-19a6e9120e84,andrea.brown@townsend-invest.co.uk,Andrea Brown,1fca0d58-e902-413d-a9bf-39796a375156,Tunisia,2024-02-20 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
a9491618-e445-4374-b5c3-2371077b8d4b,5c5168f2-099c-4444-b7ab-d14e429c7022,pauline.thomas@taylor-invest.co.uk,Pauline Thomas,d19defda-c986-4141-ae3d-bc7715dd65cc,Iceland,2022-09-20 00:00:00,31e99036-3f49-48e2-b148-a914c5ff94c1
1b09f8d3-7f8f-4957-a432-ea1091b0c243,b31a632f-ef7d-4def-b29e-020f3965acca,karen.smith@ahmed-invest.co.uk,Karen Smith,0a2fa191-14ef-4c12-a187-4a7e150a1085,Andorra,2022-03-11 00:00:00,5102ad2a-5234-4cd8-b8ad-58634b7182fc
34f576a2-551d-4af8-a0c8-594d5529b690,94ba8ce0-01a9-43d5-a4b5-08f298a2cbf0,susan.pearson@howarth-invest.co.uk,Susan Pearson,cc2a221e-d7f9-46d5-ab60-02d8f4f9cb6f,Guatemala,2021-09-08 00:00:00,72013f3f-41e7-4266-83f0-a33c474f231b
9c228aea-6f5f-4ef9-b682-2ba018dd64d7,e92c8c5d-b23a-4278-be43-1df253a875f1,cameron.hope@howarth-invest.co.uk,Cameron Hope,cc2a221e-d7f9-46d5-ab60-02d8f4f9cb6f,Niue,2024-08-06 00:00:00,
33e34b91-3ed7-4934-adb1-3bb113d7be9d,37b0204b-17ed-437c-a832-bd26fd97bd37,stuart.vaughan@pearce-invest.co.uk,Stuart Vaughan,9796eeed-efb4-426b-86ac-1d5a4340d60e,Saint Pierre and Miquelon,2023-10-04 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
9476ac1a-f0fe-4ff2-9879-6a9d0fe2b3e9,26a297b6-03d7-4a41-83cc-fe2d83a3364c,brett.browne@jackson-invest.co.uk,Brett Browne,41499e3d-5fe0-4d04-b2b6-59865ccfd315,Guinea,2021-03-01 00:00:00,31e99036-3f49-48e2-b148-a914c5ff94c1
2db9f8ac-02f8-477e-a647-ce1649756913,a012908e-d4cb-45e1-975b-e42fd6b28ee0,janice.cook@thomas-invest.co.uk,Janice Cook,17a59c27-a247-47a4-8d5a-a12576fb738e,Norway,2025-07-08 00:00:00,5102ad2a-5234-4cd8-b8ad-58634b7182fc
506217cc-ef92-4806-a3ce-7fa68005bc2d,789c4020-dbfb-4bda-ad81-fc3c1967b4b3,clive.burke@reeves-invest.co.uk,Clive Burke,ea61ec18-fcc0-451a-874b-f87b11327d35,Poland,2023-02-20 00:00:00,72013f3f-41e7-4266-83f0-a33c474f231b
b623f1f3-56a7-41f7-8ae0-967c0f288628,3bc5b586-b49f-45fe-a002-2bb0361e4005,gillian.robinson@reeves-invest.co.uk,Gillian Robinson,ea61ec18-fcc0-451a-874b-f87b11327d35,Lesotho,2022-08-06 00:00:00,
6bc2d5a9-5d44-4ced-be7e-69cf62cb556f,e1021ea1-3076-4f21-8c1b-278a5d041569,julia.clayton@reeves-invest.co.uk,Julia Clayton,ea61ec18-fcc0-451a-874b-f87b11327d35,Burkina Faso,2024-03-05 00:00:00,5102ad2a-5234-4cd8-b8ad-58634b7182fc
259248f9-ba1c-4a57-b366-6a9fd23dd114,76c5619c-7f9c-423f-9773-be61a18eea27,philip.edwards@moss-invest.co.uk,Philip Edwards,d7779237-d64a-49fb-a33f-56063d913551,Western Sahara,2025-09-01 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
3530e441-4a7a-499c-be03-e9b2f061ca17,11098623-59b1-4689-b6d1-3e539041198f,clare.sims@armstrong-invest.co.uk,Clare Sims,a8a39972-19ec-4f6c-8dc3-d52ba1cf1bcf,Cook Islands,2020-09-12 00:00:00,b4024dc1-570b-4eff-b90a-fb4e61e1fae8
57ba1b2e-1a11-4af9-a00f-9b5bc89a99b5,3de28aac-dd95-4eaa-9248-804f7af66d7e,samuel.james@saunders-invest.co.uk,Samuel James,a00f64a1-a775-4031-bc98-7e08cf558dad,Turks and Caicos Islands,2023-04-09 00:00:00,72013f3f-41e7-4266-83f0-a33c474f231b
441b65ad-0c6a-4927-b025-edd60170ea48,23f060f3-a041-4280-9303-5688dff8c5f7,luke.saunders@smith-invest.co.uk,Luke Saunders,8e7182cd-4dce-4f41-a0cb-1b1e4c5d416f,Georgia,2023-08-29 00:00:00,3c2eac62-59b0-485f-bf07-5204f1b386eb
8a40931f-ce25-411b-bf24-0004ca5562cf,47127df9-8d48-41ff-8477-2ee323cf5d55,katherine.matthews@davies-invest.co.uk,Katherine Matthews,84604078-3238-40a0-94ed-54b68cd20e32,Suriname,2022-04-10 00:00:00,2ac8ffdd-92f4-4423-960a-1cff03087509
52fe4049-c929-413e-95d2-25659b75fbd2,adc02a00-5224-49e5-8f8b-6f6858e2de8f,paige.jones@mclean-invest.co.uk,Paige Jones,8e43fc28-0609-48e0-a792-07f7c1a83e47,Argentina,2021-09-28 00:00:00,2ac8ffdd-92f4-4423-960a-1cff03087509
aa84ba5d-5065-49a1-9a76-08b51442422e,afdbf6be-1fc6-4c0b-b9cd-08a46cee557d,eileen.bates@phillips-invest.co.uk,Eileen Bates,7af02ce5-79ae-4039-8021-faff195275d3,Guinea-Bissau,2024-07-23 00:00:00,58d5d911-c529-4c53-950e-88c4d8907016
d640dd9c-f0d6-4132-97ce-aedd6310d18b,cae18744-6fe2-44f3-a753-1e271e2cdb29,anthony.taylor@clarke-invest.co.uk,Anthony Taylor,23a75a10-8af0-4860-9471-80283c52be85,Greenland,2025-01-25 00:00:00,55c1f49a-8dad-4eb9-a97f-6d81ddc28095
8cc2f333-1809-48f9-8a0d-a697dfdbeec2,d5472970-55aa-4203-99e7-a7a9a5b6b179,abdul.harvey@berry-invest.co.uk,Abdul Harvey,eb7db4a9-ee16-458a-abee-c2f2961224d9,Heard Island and McDonald Islands,2021-01-05 00:00:00,2ac8ffdd-92f4-4423-960a-1cff03087509
ec31e183-c7a2-44b1-bebb-bc96a3e153e9,878cfb6d-c778-4676-befd-4c1d30efdaee,amanda.ball@murphy-invest.co.uk,Amanda Ball,d6aa6e27-0690-4d43-8df2-79a7ce14cbb5,Samoa,2022-05-30 00:00:00,2ac8ffdd-92f4-4423-960a-1cff03087509
213202e5-77c3-4cf1-928d-657c20872cb2,58972a8b-32b4-4e28-a4dc-b24b5ae48d17,chloe.lawrence@murray-invest.co.uk,Chloe Lawrence,e8fcd4a4-d159-4793-a244-076ce25d8c5c,Hungary,2022-10-13 00:00:00,2ac8ffdd-92f4-4423-960a-1cff03087509
89dc2f9a-485d-44b3-b848-2fa0deb6d787,3eefbc85-c855-4d21-9021-c8672fc131d6,declan.simpson@murray-invest.co.uk,Declan Simpson,e8fcd4a4-d159-4793-a244-076ce25d8c5c,Luxembourg,2025-10-04 00:00:00,3c2eac62-59b0-485f-bf07-5204f1b386eb
2fbeafa0-387f-476f-9240-941f04456e56,0de70d5f-ce6f-43f3-b7b7-69fc7d7c7ee7,hazel.stephenson@hudson-invest.co.uk,Hazel Stephenson,b26ab56c-b043-47fc-8bfd-4584019b29fa,Uzbekistan,2020-05-07 00:00:00,55c1f49a-8dad-4eb9-a97f-6d81ddc28095
61dc9a30-2e05-4dae-9dc3-98b84b979e0f,6d3644f1-025b-473b-a7d3-07d1e7b24349,maureen.phillips@bailey-invest.co.uk,Maureen Phillips,514a1fa0-f60d-4659-b9a0-e8617128311a,Belize,2021-01-22 00:00:00,55c1f49a-8dad-4eb9-a97f-6d81ddc28095
b3ce4e30-5e40-4ec2-98f9-08bff937aada,d736ead2-a5d6-4be7-a8eb-5893b67a8dc1,diane.ferguson@bailey-invest.co.uk,Diane Ferguson,514a1fa0-f60d-4659-b9a0-e8617128311a,Netherlands,2021-05-12 00:00:00,55c1f49a-8dad-4eb9-a97f-6d81ddc28095
609558a3-77df-4ab9-b90d-5674bfc3412f,2f4a0200-4d6e-4c54-9889-9ee8d7b3684a,jeremy.kaur@bailey-invest.co.uk,Jeremy Kaur,514a1fa0-f60d-4659-b9a0-e8617128311a,Gibraltar,2022-06-29 00:00:00,
9eb9c401-77b4-4295-9501-341ff8b79fb8,ffa0820d-79f9-4098-83cc-48af9d893fd6,timothy.francis@johnson-invest.co.uk,Timothy Francis,bcca058e-a552-45c1-9eee-6cf1661b479f,Panama,2020-12-10 00:00:00,58d5d911-c529-4c53-950e-88c4d8907016
2235556d-6c1b-4b1d-8293-a70ed0127c43,1ea39ab6-af62-44b7-85ca-6aad3dc42a31,bryan.rogers@moore-invest.co.uk,Bryan Rogers,04785675-ffdb-4ad8-8139-3c65906010e9,Netherlands,2020-03-30 00:00:00,2ac8ffdd-92f4-4423-960a-1cff03087509
1458ec03-c496-40cd-b661-e681bfa1f6cf,3ed4353b-8686-4f5d-a511-c621ec7fbf4c,rachel.thompson@moore-invest.co.uk,Rachel Thompson,04785675-ffdb-4ad8-8139-3c65906010e9,Kenya,2024-12-21 00:00:00,55c1f49a-8dad-4eb9-a97f-6d81ddc28095
0d896c6d-8f55-4998-91fb-e118dc672d8b,6db9e025-e5ae-4c87-baf3-07b333bf0eff,bruce.williams@spencer-invest.co.uk,Bruce Williams,620b17e8-8ea9-42ed-8605-2d463b3b0cb7,Saint Lucia,2023-09-20 00:00:00,
ecf68a6e-53c3-4411-9837-b460d0ce3450,e35479c0-d905-4fea-8f84-9ff9396c43a9,jay.richards@spencer-invest.co.uk,Jay Richards,620b17e8-8ea9-42ed-8605-2d463b3b0cb7,Jordan,2025-03-03 00:00:00,
a0e1ca34-f112-4010-8dc7-358355db7860,35965b60-f040-43cc-b820-43550111b58b,henry.dawson@powell-invest.co.uk,Henry Dawson,28b8e4b4-1fa0-4fb4-93e5-f55707c59f00,Somalia,2024-06-05 00:00:00,3c2eac62-59b0-485f-bf07-5204f1b386eb
7dd39db2-c559-4446-a64d-9e3e3576c269,550af287-3cab-46e5-b7ed-cbec6ae8f4d9,kevin.tucker@lowe-invest.co.uk,Kevin Tucker,2f9747de-e55b-4743-8f71-c37f05c95f95,Northern Mariana Islands,2021-12-08 00:00:00,3c2eac62-59b0-485f-bf07-5204f1b386eb
48984be1-1da3-403d-8f45-6ace512e0e91,3bbdb42a-cb24-42eb-9850-a2a02e2b2493,carol.evans@daniels-invest.co.uk,Carol Evans,9570dc16-65d2-41e3-b3ff-9f3618d23d2f,Spain,2023-02-20 00:00:00,58d5d911-c529-4c53-950e-88c4d8907016
