entity_id,entity_name,partner_id,entity_type,kyc_status
00282387-b598-4e8c-b0fb-c8490ac0e702,Gough Discretionary Trust,fccd4c9b-212a-40e2-855c-9633c65670f0,trust,approved
4950288f-8385-4fb4-82fe-12325d972f38,Hill Investment Account,fccd4c9b-212a-40e2-855c-9633c65670f0,individual,approved
989b9488-97c4-46ef-8541-3bea307b1ec1,King SIPP,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,approved
30d7553a-e34e-4241-a314-2a0e14c9062f,Duffy Pension Fund,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,pending
563016a4-581b-471f-b559-767d6c279c2a,Begum Investment Account,fccd4c9b-212a-40e2-855c-9633c65670f0,individual,pending
92ea57d0-e787-4709-8904-e31af38a0e9e,Webb Personal Account,fccd4c9b-212a-40e2-855c-9633c65670f0,individual,expired
60d62987-99c0-430f-9370-5c7d1f50e8fb,Shaw Pension Fund,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,rejected
c46910b8-62ff-4164-841d-81bd34d8fb6e,Pritchard Pension Fund,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,approved
b81a70da-c470-4b58-8ecb-9bb9ba4fc8b5,Ball Discretionary Trust,fccd4c9b-212a-40e2-855c-9633c65670f0,trust,approved
0b0d03b9-14b0-453b-abd6-76bac335c2c5,Cox Capital Ltd,fccd4c9b-212a-40e2-855c-9633c65670f0,corporate,approved
59b7b50c-3854-44e0-9ecf-e72d462c9a88,Bryan Discretionary Trust,fccd4c9b-212a-40e2-855c-9633c65670f0,trust,approved
f7d0da1c-86bf-4def-8500-6f43212008e0,Bird Retirement Fund,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,rejected
6a016243-8634-4e28-95c1-62724b2e84cd,Kelly Investment Account,fccd4c9b-212a-40e2-855c-9633c65670f0,individual,approved
05f288be-9f06-4f77-bf9d-0a5597bd34ba,Ward Investment Account,fccd4c9b-212a-40e2-855c-9633c65670f0,individual,approved
c5111fbc-419c-4b1e-ac19-ac423d093444,Holmes Personal Account,fccd4c9b-212a-40e2-855c-9633c65670f0,individual,rejected
5210068b-b8d7-42b0-a748-23aab5536825,Davis Personal Account,fccd4c9b-212a-40e2-855c-9633c65670f0,individual,approved
1298a62d-0d07-419d-b38a-2190748d5e75,Lowe Personal Account,fccd4c9b-212a-40e2-855c-9633c65670f0,individual,approved
8a8e7dc8-dd34-4327-9a44-4411a622b6e4,Smith Capital Ltd,fccd4c9b-212a-40e2-855c-9633c65670f0,corporate,expired
1345bc69-5a5f-4738-8b1d-33299af486d9,Walker Personal Account,fccd4c9b-212a-40e2-855c-9633c65670f0,individual,approved
a2a92f18-2950-4d90-819e-70e9af3beca8,Bentley Discretionary Trust,fccd4c9b-212a-40e2-855c-9633c65670f0,trust,approved
624d7624-0931-4e7c-a265-d907e23ea261,Thomson Personal Account,fccd4c9b-212a-40e2-855c-9633c65670f0,individual,approved
897cd71b-bfff-46cf-9556-e773354497a9,Norton Personal Account,fccd4c9b-212a-40e2-855c-9633c65670f0,individual,approved
07b40646-07d9-4ce9-aa8d-21faa178d54e,Thomas Retirement Fund,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,expired
a6f1d9b8-5967-4d80-b5b0-cfe15dd0885d,Shepherd Ltd,fccd4c9b-212a-40e2-855c-9633c65670f0,corporate,pending
3324c17b-a9f8-4420-ac8d-78b2a0211420,Clarke Ltd,fccd4c9b-212a-40e2-855c-9633c65670f0,corporate,expired
abd39385-1c91-42eb-b2f2-e2ae6f3343be,Robinson Settlement,fccd4c9b-212a-40e2-855c-9633c65670f0,trust,pending
04fddd70-9b2e-403e-87a9-4b0c47459bcd,Wade Personal Account,fccd4c9b-212a-40e2-855c-9633c65670f0,individual,approved
ef204487-052b-4e8c-aa9e-13b5b23afb7c,Williams SIPP,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,approved
91f3d7a0-853c-44f1-b315-dc72405cc302,Cole Investment Account,fccd4c9b-212a-40e2-855c-9633c65670f0,individual,approved
c5df7b2b-80cc-4bfe-9c8f-5711885bb63c,Moore Retirement Fund,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,approved
3494d3b6-7ce8-4cb0-a700-cbda92c58b80,Clark Retirement Fund,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,expired
6313e4a8-4707-49b9-8a1a-2f2f65791996,Harding SIPP,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,approved
b940c399-f2be-4205-a501-2e686dbaa758,Marshall Pension Fund,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,expired
2a9a5c41-5f2e-439f-a814-dbf94c1bd15d,Bray Settlement,fccd4c9b-212a-40e2-855c-9633c65670f0,trust,rejected
f87bf705-85fa-4da2-93d0-759fbfa3bcf9,Fowler Retirement Fund,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,approved
7a13384a-8dfc-484f-adbc-4cbcdce91dbf,Connolly Discretionary Trust,fccd4c9b-212a-40e2-855c-9633c65670f0,trust,rejected
7751066a-4463-46ab-918b-9b906da85c43,Fisher Ltd,fccd4c9b-212a-40e2-855c-9633c65670f0,corporate,approved
db580aff-63d2-4b97-b9e2-d20233759edd,Sykes Pension Fund,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,rejected
f0d3fba0-33f6-4924-999f-22df9d5bed50,Thomas SIPP,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,pending
3ae8a4e5-a8e6-4540-a2e7-56a15bf37862,Hargreaves Retirement Fund,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,approved
7fa3c85c-0363-4907-993d-af883af782ad,Begum Retirement Fund,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,approved
947f1943-6d52-4569-ae0b-2405359263c3,Page Pension Fund,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,approved
fc1e6511-8690-4563-9467-cbd966639e97,Thomas Discretionary Trust,fccd4c9b-212a-40e2-855c-9633c65670f0,trust,approved
927dda29-ad2b-4c77-8fd7-3b252bab50a3,Evans Settlement,fccd4c9b-212a-40e2-855c-9633c65670f0,trust,approved
d3db2b05-73a4-4163-8958-2e2238ca27d8,Richardson Ltd,fccd4c9b-212a-40e2-855c-9633c65670f0,corporate,approved
a5b4e638-f9b5-4fb9-aabf-29414bafc124,King Retirement Fund,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,pending
ddcc3b91-be10-40e3-8f6e-e1f277edcace,Nixon Capital Ltd,fccd4c9b-212a-40e2-855c-9633c65670f0,corporate,expired
f1cf8339-9356-4315-b03c-aae129172a1a,Moore Retirement Fund,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,rejected
84687f53-90ba-4af5-bdf4-8f3410aff6c2,Gardiner Personal Account,fccd4c9b-212a-40e2-855c-9633c65670f0,individual,approved
a4c11d9d-d33a-4c94-acfa-63f66998bb29,Simpson Capital Ltd,fccd4c9b-212a-40e2-855c-9633c65670f0,corporate,expired
2867d7cc-b8d8-42c6-9579-d68d25b98316,Morris Investments Ltd,fccd4c9b-212a-40e2-855c-9633c65670f0,corporate,expired
4544aa57-4f4d-4319-89d6-98453dbed5d4,Bennett Discretionary Trust,fccd4c9b-212a-40e2-855c-9633c65670f0,trust,pending
d2f25898-d5c6-4472-80b5-8732a09fe6ef,Smith Discretionary Trust,fccd4c9b-212a-40e2-855c-9633c65670f0,trust,expired
a0a0d878-7a40-430e-bff3-8a4ded6a33d1,Marsden Discretionary Trust,fccd4c9b-212a-40e2-855c-9633c65670f0,trust,expired
25ac7ae6-2ef5-4877-9ec0-1ca7a9e6b3e0,Roberts Retirement Fund,fccd4c9b-212a-40e2-855c-9633c65670f0,pension_fund,approved
ac3fc9f8-b0f2-4dbe-a503-f4a3a81c43c9,Williamson Family Trust,fccd4c9b-212a-40e2-855c-9633c65670f0,trust,approved
5dd19b12-5de1-4a43-8574-799e985d96dd,Ali Investments Ltd,646321a5-ccbc-445a-8c04-c797aa3a8200,corporate,approved
99b8e49e-72cf-468e-9942-85c1dc5cfdce,Gardner Holdings Ltd,646321a5-ccbc-445a-8c04-c797aa3a8200,corporate,approved
3af9dac8-9141-42c1-8f53-8c3f29968461,Bennett Retirement Fund,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,expired
27bfbf3c-8c9d-4896-ae3b-d98516fa60cd,Gill Family Trust,646321a5-ccbc-445a-8c04-c797aa3a8200,trust,rejected
617eaa91-1f57-4f9e-948b-c8495a74b135,Ali Investments Ltd,646321a5-ccbc-445a-8c04-c797aa3a8200,corporate,approved
6da522dc-cd46-4e23-9e38-7d2ec591894e,Davies Family Trust,646321a5-ccbc-445a-8c04-c797aa3a8200,trust,approved
4db7b47f-c64c-45ac-92cb-348591e6c3ae,Newman Personal Account,646321a5-ccbc-445a-8c04-c797aa3a8200,individual,approved
354d7e2b-6740-49ad-a89a-dcd43199ab29,Smith Personal Account,646321a5-ccbc-445a-8c04-c797aa3a8200,individual,pending
8b5d3651-d42f-4aca-8f9e-2d301787750b,Walsh Settlement,646321a5-ccbc-445a-8c04-c797aa3a8200,trust,approved
acb24a37-c26d-4730-b4c8-597c7ac00138,Harrison Pension Fund,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,rejected
5c783f9d-c442-4d9c-8b34-5096db429682,Cooper Investment Account,646321a5-ccbc-445a-8c04-c797aa3a8200,individual,approved
51cc5a9f-91b6-4898-8d43-807f9b872fef,Thomas Retirement Fund,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,approved
a3cc4d42-6f79-47be-a3ab-8bf909a9eb04,Jones Ltd,646321a5-ccbc-445a-8c04-c797aa3a8200,corporate,approved
66dedbcc-b8a9-4cfb-8850-12494dac0ec9,Ryan Pension Fund,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,rejected
f3c47bd4-ee5e-46da-90e8-93cc95007561,Bell Investment Account,646321a5-ccbc-445a-8c04-c797aa3a8200,individual,approved
d021d518-37cd-4f1d-a2bb-944b2cec1aea,Stone Personal Account,646321a5-ccbc-445a-8c04-c797aa3a8200,individual,approved
da687002-1a1b-42cf-a779-665df1508e02,Perry Investments Ltd,646321a5-ccbc-445a-8c04-c797aa3a8200,corporate,approved
549291ba-ff44-46de-b6c3-5270e281e5b3,Carr Ltd,646321a5-ccbc-445a-8c04-c797aa3a8200,corporate,pending
caedf62e-6214-47c7-a9f4-157d20891828,Wilson SIPP,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,pending
94dbcad6-9d7e-4807-b51b-7c7c4b4f9e02,Knowles Capital Ltd,646321a5-ccbc-445a-8c04-c797aa3a8200,corporate,approved
0586cc81-9fa7-462a-91f6-6b3232ea9b48,Matthews Retirement Fund,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,rejected
766c85e2-05a1-4148-9ad0-d3968a11fc17,White Retirement Fund,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,pending
48ec2643-0bf8-4568-bbe1-ec60ddacb55f,Rees Personal Account,646321a5-ccbc-445a-8c04-c797aa3a8200,individual,rejected
47189bc1-28d4-446f-b218-006e5640ea65,Griffin Holdings Ltd,646321a5-ccbc-445a-8c04-c797aa3a8200,corporate,approved
8ee19736-0f8c-4293-8824-048f1466d6d0,Parsons Personal Account,646321a5-ccbc-445a-8c04-c797aa3a8200,individual,approved
4afddc1f-589c-4fe6-adf2-c2335d9dff89,Bond Ltd,646321a5-ccbc-445a-8c04-c797aa3a8200,corporate,approved
7a58256a-a9a5-43a6-a7ba-88b2727cc411,Davies Investment Account,646321a5-ccbc-445a-8c04-c797aa3a8200,individual,approved
ea436a5f-f136-4d8f-a281-b352ff507d6d,Watts Retirement Fund,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,approved
e8ab6ff4-16c2-48fe-adee-bccf5ec26449,Fry Investments Ltd,646321a5-ccbc-445a-8c04-c797aa3a8200,corporate,expired
16fa99a2-2a37-4945-b9a2-8ec3aacbae07,Day Settlement,646321a5-ccbc-445a-8c04-c797aa3a8200,trust,rejected
d754bfd7-a5cb-4669-97ef-e945d1060ffe,Shaw Pension Fund,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,expired
cf2e4d0f-9697-4296-9788-b019dd82ec60,Smith Investments Ltd,646321a5-ccbc-445a-8c04-c797aa3a8200,corporate,rejected
0276251b-9ae5-437e-964c-97027584c95a,Jackson Capital Ltd,646321a5-ccbc-445a-8c04-c797aa3a8200,corporate,approved
d282ff76-2edf-4167-a445-cf105209479f,Robinson Holdings Ltd,646321a5-ccbc-445a-8c04-c797aa3a8200,corporate,approved
cb19c541-2e05-432a-8d57-c507ec48bf20,Thomas Ltd,646321a5-ccbc-445a-8c04-c797aa3a8200,corporate,approved
66426169-aec5-4496-beb0-934dbe1bca5c,Anderson Investments Ltd,646321a5-ccbc-445a-8c04-c797aa3a8200,corporate,pending
83dfbb02-c001-481e-bfa4-f201f069c418,Ward Discretionary Trust,646321a5-ccbc-445a-8c04-c797aa3a8200,trust,approved
741c490a-80c5-4c87-ae18-74e85fe61f90,Fitzgerald SIPP,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,approved
26d1db6c-5378-4ee4-83ce-8ce1b7d9a8d2,Williams Retirement Fund,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,pending
30afe0cb-4c9f-4382-9245-1a375d9088b7,Robinson Retirement Fund,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,approved
e79fde94-15bc-49e5-ba8f-846598b5704d,Clark Investment Account,646321a5-ccbc-445a-8c04-c797aa3a8200,individual,expired
1a4f09fa-2d6c-488b-a12d-dd41d9f8b585,Sutton Settlement,646321a5-ccbc-445a-8c04-c797aa3a8200,trust,approved
1a21e878-bb88-4148-8a12-2404989be487,Bates Personal Account,646321a5-ccbc-445a-8c04-c797aa3a8200,individual,approved
4c407c9e-896f-467a-8e2c-7741835dbd8e,Thomas Investment Account,646321a5-ccbc-445a-8c04-c797aa3a8200,individual,pending
14f3f96e-f82f-4495-b033-4ae76f1d35d9,Williams Personal Account,646321a5-ccbc-445a-8c04-c797aa3a8200,individual,approved
348e8838-b196-4297-ac3e-97fac9adfe7d,Reynolds Retirement Fund,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,approved
8e6087e6-96e2-4f8e-a0ce-c3f5b3526df7,Forster SIPP,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,rejected
1a76c102-aaf1-4012-b97c-f0634665ba05,Holmes Pension Fund,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,approved
3b34219e-f216-42c1-9c68-bb2cd7cfd79d,Singh Discretionary Trust,646321a5-ccbc-445a-8c04-c797aa3a8200,trust,approved
8e8032b4-f365-424b-b382-2395d8f92753,Pratt Settlement,646321a5-ccbc-445a-8c04-c797aa3a8200,trust,approved
4f0a2eb3-6bd2-4672-95af-6961ce506aa8,Chapman Investments Ltd,646321a5-ccbc-445a-8c04-c797aa3a8200,corporate,approved
32a43922-1c7e-4535-a479-bde71734d704,Williams Retirement Fund,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,expired
01f6f755-a6e1-4ec5-8409-6668b6ee7d5d,Wells SIPP,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,approved
974c22f7-8acb-4580-bde3-a020e4fc2c65,Wall Pension Fund,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,approved
931a9933-6ca4-4740-b345-f2b26d2d6c75,Johnson Discretionary Trust,646321a5-ccbc-445a-8c04-c797aa3a8200,trust,approved
eb0ee131-4fd0-4f9e-8ce0-e8cfbe890226,Adams SIPP,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,rejected
a1cbfec7-1cf3-4a9c-85a3-bbb73afeb048,Harvey Investment Account,646321a5-ccbc-445a-8c04-c797aa3a8200,individual,approved
4994ab03-f683-4cbb-aa80-687f2b3aa1ff,Lyons Personal Account,646321a5-ccbc-445a-8c04-c797aa3a8200,individual,pending
dea2620f-c4ce-4f3e-b75a-d2cf36297e24,O'Sullivan Settlement,646321a5-ccbc-445a-8c04-c797aa3a8200,trust,rejected
459a7681-8aa8-46d0-acde-57c860a951d7,King SIPP,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,approved
0e3f6167-76e9-4053-901a-ce217f25edb5,Rose Personal Account,646321a5-ccbc-445a-8c04-c797aa3a8200,individual,approved
b405e13c-cf33-45ed-996a-cd1d11bf49af,Harrison Investments Ltd,646321a5-ccbc-445a-8c04-c797aa3a8200,corporate,approved
7ea8e484-82aa-46d0-b5a6-139b78ce877f,Naylor Pension Fund,646321a5-ccbc-445a-8c04-c797aa3a8200,pension_fund,approved
844bcb4a-e937-4437-b40a-58fd365516e9,Lucas Holdings Ltd,646321a5-ccbc-445a-8c04-c797aa3a8200,corporate,approved
8a55b6e5-0db5-432c-a09d-63513bc27b1f,King Investment Account,646321a5-ccbc-445a-8c04-c797aa3a8200,individual,approved
105975c2-43ee-424d-8807-a818a7bdf954,Lamb Ltd,79c50ef2-324d-473a-8d38-ac37c87188a6,corporate,approved
4058c480-96f0-476e-b4a2-3329a6b021e2,Morris Personal Account,79c50ef2-324d-473a-8d38-ac37c87188a6,individual,approved
0535d690-6969-4ba6-8cd3-6568af8e4080,Coleman Settlement,79c50ef2-324d-473a-8d38-ac37c87188a6,trust,expired
f66a45b9-c235-453c-a69f-8d0fdaac47fe,Pearce Discretionary Trust,79c50ef2-324d-473a-8d38-ac37c87188a6,trust,rejected
c0afdb67-a71f-40ba-b987-33c836c125ef,Stevenson Retirement Fund,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,approved
58452bbb-d8c3-4200-8093-faef15c78a16,Lee SIPP,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,approved
29f723cf-17b6-4c6e-8d83-105f7a6719cd,Rogers Pension Fund,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,pending
6f58b0b5-8e86-4405-aad8-6f00097465f0,Kelly Ltd,79c50ef2-324d-473a-8d38-ac37c87188a6,corporate,approved
8512c3e2-a1b6-49f6-b6bd-e78f495a226d,Thornton Retirement Fund,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,rejected
159be41c-fb27-4c4d-b555-0516c54ccbf3,Jenkins Family Trust,79c50ef2-324d-473a-8d38-ac37c87188a6,trust,approved
75e827d5-8758-4dc9-b2bf-b0e3ccf13a06,Stanley Settlement,79c50ef2-324d-473a-8d38-ac37c87188a6,trust,pending
74965b88-e17b-434a-aed5-c776dcb11517,Williams Pension Fund,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,approved
cfd26740-d022-478b-a6b6-1c51aeadc243,Davies Retirement Fund,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,approved
9d5c0712-b321-4e31-a513-61974a933790,Lewis Retirement Fund,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,approved
79c51d96-12ff-4888-a107-b6c31e084f8c,James Holdings Ltd,79c50ef2-324d-473a-8d38-ac37c87188a6,corporate,pending
356d9bf5-8e68-4753-bcab-89e3a00793a5,Hunt Pension Fund,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,rejected
422fe320-4be5-4a53-9133-62f02dc89802,Newman Pension Fund,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,approved
97bff899-9be8-4e12-a09a-9dd74cf2c6fc,Slater SIPP,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,rejected
8adef7b2-ccf0-46eb-bcd0-c019dd602689,Abbott Retirement Fund,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,expired
8b04ef04-7153-4bcf-a337-fbf58bd8c7d7,Adams Capital Ltd,79c50ef2-324d-473a-8d38-ac37c87188a6,corporate,approved
b15bd2ba-a258-4ae0-bb4e-c7fc1d4d3726,Bibi Investments Ltd,79c50ef2-324d-473a-8d38-ac37c87188a6,corporate,rejected
1b88dbac-20c6-47d3-9f33-2965b375258c,Green Investment Account,79c50ef2-324d-473a-8d38-ac37c87188a6,individual,approved
a5e09f07-4eb0-40db-9116-6e3e76dbca75,Watson Pension Fund,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,expired
24550f26-26e3-422f-962c-bac66216342c,Henry Capital Ltd,79c50ef2-324d-473a-8d38-ac37c87188a6,corporate,rejected
9a74aa25-2255-4fd7-9cd2-0b87631a4253,Kemp Ltd,79c50ef2-324d-473a-8d38-ac37c87188a6,corporate,approved
076a21b7-014d-4464-bee5-34382a28e8f2,Forster Discretionary Trust,79c50ef2-324d-473a-8d38-ac37c87188a6,trust,pending
49adee6b-b1a1-470d-9ee8-9a70207f8053,Kennedy SIPP,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,approved
78c73134-576d-4579-88b5-2fdc56801fb5,Parker Settlement,79c50ef2-324d-473a-8d38-ac37c87188a6,trust,rejected
7ab66988-40d4-4d20-862e-688669b05e5e,Robinson Retirement Fund,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,expired
0a6f002d-c207-47ed-84a7-8ee6a95b05b8,Talbot SIPP,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,approved
e7f8c8f7-c555-4d33-bec1-fa18756231b0,Read Personal Account,79c50ef2-324d-473a-8d38-ac37c87188a6,individual,expired
51ddaf55-2449-4212-a042-d1e93c1300c8,Murphy Family Trust,79c50ef2-324d-473a-8d38-ac37c87188a6,trust,expired
bca12089-363c-40d8-8951-a217061fbce6,Shah Investment Account,79c50ef2-324d-473a-8d38-ac37c87188a6,individual,approved
31413fe9-04b3-49d9-8c58-d35ff43fca61,Allen Investment Account,79c50ef2-324d-473a-8d38-ac37c87188a6,individual,approved
d430aa1f-dd26-4e1f-b77f-d382a9a346fb,Edwards Family Trust,79c50ef2-324d-473a-8d38-ac37c87188a6,trust,approved
d482dc58-3eda-4d78-9849-b38b98ccf1e1,Cooper Family Trust,79c50ef2-324d-473a-8d38-ac37c87188a6,trust,approved
cdf51097-7ba8-460c-99a0-92430fffae3f,Matthews Discretionary Trust,79c50ef2-324d-473a-8d38-ac37c87188a6,trust,approved
d3e69d29-e9ba-441e-9d97-0229899f9a9e,Kennedy Holdings Ltd,79c50ef2-324d-473a-8d38-ac37c87188a6,corporate,pending
3b0b5eab-f1c0-452d-8ef2-2412655e6131,Holmes SIPP,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,expired
7d9b8e3a-5012-4bbe-8cef-73fffd1cd084,Lawrence Holdings Ltd,79c50ef2-324d-473a-8d38-ac37c87188a6,corporate,approved
c6ea113b-8877-48c2-b774-d0881ed54ed1,Taylor Investment Account,79c50ef2-324d-473a-8d38-ac37c87188a6,individual,pending
01059d7b-b230-4d98-9bc9-804f6ec69159,Young Capital Ltd,79c50ef2-324d-473a-8d38-ac37c87188a6,corporate,pending
e3ae7812-604d-45e8-96e3-cedd7bb38602,Marsh Holdings Ltd,79c50ef2-324d-473a-8d38-ac37c87188a6,corporate,approved
d83da712-0da4-4db7-bd03-64a6c020fb9d,Lloyd Discretionary Trust,79c50ef2-324d-473a-8d38-ac37c87188a6,trust,approved
0da91f4f-3a8f-4d8a-844c-363cdbbe6f99,Roberts Investment Account,79c50ef2-324d-473a-8d38-ac37c87188a6,individual,approved
833f061a-b23d-4dcc-af64-f2fcc53e910c,Booth Ltd,79c50ef2-324d-473a-8d38-ac37c87188a6,corporate,approved
d8ee9f9e-6607-42e2-b5ca-b47af674db79,Hall Settlement,79c50ef2-324d-473a-8d38-ac37c87188a6,trust,approved
02572f2f-d57d-4ba6-94b3-73c363fc7a75,Bevan SIPP,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,approved
072ac1e7-24fe-48cc-b482-1815f3223017,Bell Retirement Fund,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,approved
333bec9e-fb18-487d-8b28-9ef6ec1368a6,O'Neill Retirement Fund,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,approved
c1c3a5fc-c9dd-4194-afa6-15c3c99f38b3,Browne Capital Ltd,79c50ef2-324d-473a-8d38-ac37c87188a6,corporate,pending
fd2fab55-f713-4f0d-8438-5650be215a47,Hall Settlement,79c50ef2-324d-473a-8d38-ac37c87188a6,trust,approved
35ebc687-ec82-4348-b0b3-f12bf21639f1,Hill Family Trust,79c50ef2-324d-473a-8d38-ac37c87188a6,trust,rejected
3a3d2c8b-af8f-465f-a71e-4e9deb6b7316,Moore Retirement Fund,79c50ef2-324d-473a-8d38-ac37c87188a6,pension_fund,approved
ec0c302d-5da8-4316-aea8-f90a99f531e4,Stephens Investment Account,79c50ef2-324d-473a-8d38-ac37c87188a6,individual,rejected
5268f5f2-27c2-4d3c-beb1-1040fd6949a8,Mitchell Family Trust,79c50ef2-324d-473a-8d38-ac37c87188a6,trust,pending
a145df4f-301a-43a1-8fc8-d0a53538264a,Williams Family Trust,79c50ef2-324d-473a-8d38-ac37c87188a6,trust,expired
aa2c9d50-2374-4717-b488-6d82624f48ef,Sharp Investments Ltd,79c50ef2-324d-473a-8d38-ac37c87188a6,corporate,expired
f7a9b189-6955-49c6-ad9b-dc51065174e5,Norman Ltd,79c50ef2-324d-473a-8d38-ac37c87188a6,corporate,expired
d521d427-97b7-4b7b-a15f-459194f182c4,Pugh Investment Account,79c50ef2-324d-473a-8d38-ac37c87188a6,individual,rejected
9261a735-31a9-4bc4-8da6-d6dde760bd5b,Walker Pension Fund,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,pension_fund,pending
1d4ef5c3-f18d-4fce-9ac9-81795686b43a,Williams Settlement,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,approved
d308748d-8e09-46a2-8117-7d11a554548d,Walsh Investment Account,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,individual,approved
9e809085-3dc6-46a6-9b02-712762b83271,Taylor Pension Fund,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,pension_fund,approved
ec11e231-8fb5-429f-8912-766a08dbb0da,Power Investments Ltd,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,corporate,pending
804363a8-0e5b-40a7-8525-a7358ad5dd3e,Mitchell Family Trust,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,approved
cd883f02-35dc-4747-aca0-1b653cdf7cb4,Gray Retirement Fund,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,pension_fund,expired
c3c7f03b-d9bc-4120-a7f9-8d8dc09da164,White Family Trust,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,approved
5e857c39-6e63-40ac-b16f-76d8de8cb808,Hobbs Personal Account,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,individual,rejected
fc1d3ed2-49c7-4793-b713-59d36770dae2,Jones Capital Ltd,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,corporate,rejected
86de87b3-627e-4cad-930b-a949ae45b5eb,Smith Family Trust,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,rejected
2260b490-8288-47fb-a2ab-0ea1772570ed,Williams Pension Fund,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,pension_fund,approved
177e986c-321c-44f6-9c12-f95ec3c6b83e,Edwards Investment Account,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,individual,approved
66763326-4937-4d7c-94b1-c42b5e523a74,Henry Settlement,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,approved
ffc6edc8-de77-446c-82d9-9729271cf53b,Goodwin Family Trust,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,expired
